Date,Open,High,Low,Close,Adj Close,Volume
01/07/2015,30.512899,31.489901,30.3626,31.2143,27.065228,16943802
02/07/2015,31.3647,31.414801,30.6131,30.6131,26.543941,10175876
03/07/2015,30.563,30.6632,30.062,30.3125,26.283297,10399950
06/07/2015,29.3104,29.4858,28.4587,28.4587,24.675907,22488019
07/07/2015,28.7593,29.0098,27.3564,27.3564,23.720127,16864270
08/07/2015,27.4065,28.383499,27.156,28.2833,24.523823,16008370
09/07/2015,28.4587,29.6611,28.333401,29.510799,25.58816,17117275
10/07/2015,30.9638,30.9638,30.187201,30.7384,26.652586,16982580
13/07/2015,31.0891,31.6402,30.8887,31.239401,27.08699,17302447
14/07/2015,31.1141,31.1642,30.6632,30.9137,26.804585,9429788
15/07/2015,30.9638,31.1141,30.7384,30.988899,26.869787,9895846
16/07/2015,31.3146,31.715401,31.2644,31.6152,27.41284,12049622
17/07/2015,31.7404,31.765499,31.464899,31.6402,27.434515,7753723
20/07/2015,31.6402,32.041,31.6152,31.815599,27.586601,9352919
21/07/2015,31.8657,32.015999,31.1642,31.3146,27.152195,9397749
22/07/2015,31.1642,31.489901,30.8386,31.239401,27.08699,8428481
23/07/2015,31.489901,31.6152,31.039,31.2143,27.065228,7893612
24/07/2015,31.1642,31.3647,30.8636,30.8636,26.761143,8059508
27/07/2015,30.7384,30.7885,29.9618,30.1371,26.13121,10893647
28/07/2015,30.3626,30.9638,30.3626,30.938801,26.826347,9220910
29/07/2015,31.039,31.1642,29.711201,29.911699,25.93577,16804445
30/07/2015,30.162201,30.2624,29.7614,29.911699,25.93577,9927927
31/07/2015,29.936701,30.237301,29.611,30.237301,26.218094,9395162
03/08/2015,30.187201,30.3375,29.8866,30.2624,26.239855,7776936
04/08/2015,30.237301,30.2624,29.686199,29.9618,25.979212,8793154
05/08/2015,30.062,32.1413,30.062,31.890699,27.651718,23720403
06/08/2015,32.091202,32.291599,31.6903,31.9158,27.673485,13017117
07/08/2015,31.9659,32.091202,31.514999,31.514999,27.325958,8670048
10/08/2015,31.765499,32.041,31.540001,31.9659,27.716925,6696893
11/08/2015,31.840599,32.041,31.6653,31.6653,27.45628,7481977
12/08/2015,31.464899,31.489901,30.512899,30.7384,26.652586,13548777
13/08/2015,31.1642,31.5651,31.063999,31.1141,26.978346,8436280
14/08/2015,31.1141,31.4398,30.763399,31.013901,26.891466,6950796
17/08/2015,31.1642,31.464899,30.8887,31.2143,27.065228,7914465
18/08/2015,31.1642,31.514999,30.988899,31.2644,27.108669,7568091
19/08/2015,31.039,31.5651,30.9638,30.988899,26.869787,7951244
20/08/2015,30.938801,31.1141,30.062,30.1371,26.13121,11117273
21/08/2015,29.5609,30.287399,29.084999,29.084999,25.218958,15542148
24/08/2015,27.857401,28.9597,26.504601,27.256201,23.633247,26329144
25/08/2015,27.7572,29.2353,27.431499,29.135099,25.262398,20567048
26/08/2015,28.7593,29.4858,28.433599,29.0098,25.153755,13696588
27/08/2015,29.7363,29.8866,29.435699,29.5609,25.631599,13601106
28/08/2015,29.5609,29.686199,29.0599,29.2854,25.392721,9231947
31/08/2015,29.0599,29.335501,28.859501,29.210199,25.327517,6013145
01/09/2015,28.859501,29.0599,28.082899,28.208099,24.458616,12228844
02/09/2015,28.3585,29.034901,28.258301,28.508801,24.719347,10506979
03/09/2015,28.7342,29.711201,28.558901,29.4858,25.566484,13663243
04/09/2015,29.210199,29.210199,27.807301,28.032801,24.306622,19431990
07/09/2015,28.333401,28.5839,28.082899,28.308399,24.545586,5551641
08/09/2015,28.4837,28.909599,28.4086,28.508801,24.719347,8628194
09/09/2015,29.385599,29.7614,28.934601,28.9597,25.110312,13406194
10/09/2015,28.809401,29.110001,28.4837,28.7342,24.914787,9224614
11/09/2015,29.0599,29.110001,28.5338,28.558901,24.762789,7892303
14/09/2015,28.684099,28.7593,28.333401,28.558901,24.762789,7716265
15/09/2015,28.558901,29.410601,28.433599,29.2603,25.370956,8781523
16/09/2015,29.410601,29.611,29.034901,29.135099,25.262398,8368427
17/09/2015,29.1852,29.3605,29.034901,29.160101,25.284077,6744670
18/09/2015,29.084999,29.110001,28.208099,28.608999,24.806229,20403291
21/09/2015,28.508801,28.859501,28.333401,28.6591,24.849669,9837834
22/09/2015,28.7593,28.7593,27.632,27.8825,24.176298,13776382
23/09/2015,27.9326,28.132999,27.556801,27.556801,23.89389,10775433
24/09/2015,27.481701,27.907499,27.005699,27.130899,23.524603,11384179
25/09/2015,27.5819,28.383499,27.4566,28.308399,24.545586,10528711
28/09/2015,28.158001,28.208099,26.9806,26.9806,23.394279,11198890
29/09/2015,26.68,27.256201,26.604799,27.005699,23.416042,13465785
30/09/2015,27.4566,27.9827,27.256201,27.907499,24.197973,10557633
01/10/2015,28.158001,28.258301,27.7071,28.0077,24.284855,10032370
02/10/2015,28.308399,28.5839,27.782301,28.333401,24.567265,10089388
05/10/2015,28.8344,29.3104,28.6591,29.110001,25.240637,10551435
06/10/2015,29.135099,29.385599,28.984699,29.3104,25.414398,7484058
07/10/2015,29.385599,29.611,29.084999,29.084999,25.218958,8607452
08/10/2015,29.0599,29.410601,28.934601,29.160101,25.284077,8775790
09/10/2015,29.3605,29.6611,29.1852,29.385599,25.479603,7195908
12/10/2015,29.410601,29.4858,29.135099,29.3104,25.414398,4854699
13/10/2015,29.2353,29.2854,28.5839,29.110001,25.240637,7469136
14/10/2015,28.9597,29.0098,28.5839,28.634001,24.827908,7523869
15/10/2015,28.8344,29.135099,28.7593,29.135099,25.262398,5958061
16/10/2015,29.2854,29.410601,28.884501,29.135099,25.262398,7638788
19/10/2015,29.110001,29.435699,28.909599,29.110001,25.240637,6851599
20/10/2015,29.611,30.162201,29.510799,29.911699,25.93577,15002020
21/10/2015,30.0119,30.2624,29.611,30.212299,26.196413,9375922
22/10/2015,30.112101,30.8636,30.0119,30.713301,26.630821,13947424
23/10/2015,30.8636,30.8887,30.2624,30.3876,26.348413,11629467
26/10/2015,30.2624,30.2624,29.936701,30.212299,26.196413,5715894
27/10/2015,30.212299,30.462799,29.861601,29.861601,25.89233,6100076
28/10/2015,29.936701,30.287399,29.911699,30.212299,26.196413,5434446
29/10/2015,30.3626,30.412701,29.0599,29.5359,25.609924,11413739
30/10/2015,29.5359,29.6611,28.9597,29.460699,25.544718,6707751
02/11/2015,29.210199,29.711201,29.0098,29.510799,25.58816,5472558
03/11/2015,29.510799,29.686199,28.7593,29.1852,25.30584,8271839
04/11/2015,29.335501,29.8866,29.2353,29.2603,25.370956,9217049
05/11/2015,29.335501,29.7614,29.034901,29.2353,25.349281,8198892
06/11/2015,29.210199,29.8365,29.0098,29.811501,25.84889,8387245
09/11/2015,29.811501,30.2624,29.2353,29.2353,25.349281,8097504
10/11/2015,29.4858,29.8365,29.385599,29.6611,25.718483,9393111
11/11/2015,29.7363,30.6632,29.3605,29.636101,25.696808,14452766
12/11/2015,29.611,29.611,27.732201,28.0077,24.284855,21294197
13/11/2015,27.907499,28.333401,27.481701,27.807301,24.111094,11326642
16/11/2015,27.331301,27.782301,27.2812,27.556801,23.89389,8954506
17/11/2015,27.782301,28.158001,27.657,28.158001,24.415178,7361699
18/11/2015,28.107901,28.107901,27.556801,27.632,23.959095,10452405
19/11/2015,27.907499,28.107901,27.606899,27.6821,24.002533,7147037
20/11/2015,27.657,27.732201,26.9305,27.1059,23.502926,13057962
23/11/2015,27.130899,27.8825,27.005699,27.506701,23.850449,8802354
24/11/2015,27.3564,27.431499,26.8804,27.1059,23.502926,8681992
25/11/2015,27.256201,27.7572,26.9305,27.7071,24.024212,8946230
