Date,Open,High,Low,Close,Adj Close,Volume
01/07/2015,24.3297,25.431999,24.2048,25.2356,24.265232,15741176
02/07/2015,25.257999,25.548,25.1285,25.2535,24.282444,6092007
03/07/2015,25.249001,25.329399,24.883101,25.1464,24.179464,5842070
06/07/2015,24.4592,24.7269,24.1334,24.4056,23.467146,10671580
07/07/2015,24.485901,24.544001,23.8032,23.829901,22.913586,8679453
08/07/2015,23.785299,24.2048,23.687099,24.012899,23.089548,7184883
09/07/2015,24.120001,24.7225,24.062,24.4636,23.522919,7416050
10/07/2015,25.0884,25.561399,25.0795,25.4632,24.484081,9727875
13/07/2015,25.8827,26.395901,25.762199,26.3111,25.299377,10500487
14/07/2015,26.3067,26.5387,26.1996,26.5119,25.492456,6162401
15/07/2015,26.4807,26.8288,26.4718,26.7752,25.74563,6773794
16/07/2015,26.953699,27.3687,26.917999,27.2215,26.17477,9085646
17/07/2015,27.3018,27.306299,26.944799,27.154499,26.110346,6004809
20/07/2015,27.042999,27.632,27.042999,27.578501,26.518045,6117803
21/07/2015,27.5026,27.5919,27.1679,27.341999,26.290636,5552792
22/07/2015,27.042999,27.573999,26.8734,27.426701,26.37208,5138260
23/07/2015,27.444599,27.7882,27.426701,27.641001,26.578138,6682820
24/07/2015,27.641001,27.7481,27.3643,27.3643,26.31208,5918233
27/07/2015,27.034,27.0385,26.190599,26.2799,25.269375,10382191
28/07/2015,26.453899,26.851101,26.369101,26.726101,25.69842,6123409
29/07/2015,26.8734,27.007299,26.5655,27.007299,25.968805,5872866
30/07/2015,27.8016,28.4576,27.5919,28.426399,27.33334,16235666
31/07/2015,28.2925,28.6049,28.207701,28.5781,27.479206,10902844
03/08/2015,28.368299,28.832399,28.3326,28.546801,27.449112,7215561
04/08/2015,28.506701,28.533501,27.6856,27.810499,26.741121,8167056
05/08/2015,27.975599,28.073799,27.881901,28.0292,26.951412,6093998
06/08/2015,27.935499,27.971201,27.7302,27.757,26.689678,4938299
07/08/2015,27.757,27.899799,27.382099,27.453501,26.397848,5036346
10/08/2015,27.5383,27.5963,27.123301,27.542801,26.483717,4474773
11/08/2015,27.5383,27.5606,26.953699,26.989401,25.951597,5845701
12/08/2015,26.7752,26.8377,25.789,25.8559,24.861679,9152493
13/08/2015,26.3424,26.520901,26.096901,26.190599,25.183512,5850369
14/08/2015,26.0434,26.1371,25.561399,25.842501,24.848799,6623721
17/08/2015,25.927299,26.297701,25.4097,25.695299,24.707254,5868291
18/08/2015,25.695299,25.8381,25.570299,25.659599,24.672928,3477902
19/08/2015,25.5079,25.7444,25.2178,25.2178,24.248117,4796451
20/08/2015,25.0259,25.342699,24.3922,24.4636,23.522919,8307149
21/08/2015,23.9772,24.445801,23.624701,23.624701,22.716274,11187985
24/08/2015,22.8839,23.026699,21.241699,21.978001,21.132895,26963111
25/08/2015,22.401899,23.4863,22.160999,23.348,22.450212,17001920
26/08/2015,23.1159,23.446199,22.691999,22.9687,22.085501,10592504
27/08/2015,23.682699,23.937,23.481899,23.749599,22.836372,8100097
28/08/2015,23.687099,23.722799,23.321199,23.5399,22.634737,5158283
31/08/2015,23.423901,23.517599,23.098101,23.4506,22.54887,5196002
01/09/2015,23.049,23.227501,22.589399,22.834801,21.956751,8080043
02/09/2015,22.8794,23.2052,22.6206,22.8482,21.969633,5189467
03/09/2015,23.1159,23.910299,22.928499,23.6514,22.741947,9308674
04/09/2015,23.290001,23.3792,22.5492,22.696501,21.823769,9443703
07/09/2015,22.9419,23.0847,22.6831,22.7768,21.900978,3496900
08/09/2015,23.0401,23.722799,22.973101,23.419399,22.518871,7650539
09/09/2015,24.017401,24.1245,23.446199,23.446199,22.54464,7016004
10/09/2015,23.2498,23.4953,22.9062,23.089199,22.201365,6556090
